title,company,location,summary,salary
Hedge Fund- Investment Analyst,Anton Murray Consulting,,"Maintenance of in-house database of key macroeconomic data. Circa $120,000 - $150,000 + super and bonus....","$100,000 - $150,000 a year"
Logistics Commercial Analyst: $85k + Super,Reo Group,,"Reporting to the Head of Commercial Analytics, this Logistics Commercial Analyst will drive strategic and commercial decision support for the business through...","$85,000 a year"
"FP&A Analyst, Sydney CBD, 12 month FTC, $65,000 + Super",Charterhouse,,"Experience in managing multiple data sources, systems and tools with large volumes of data. Basic knowledge of business intelligence and data visualisation....","$65,000 a year"
Investment Specialist Analyst,Mars Recruitment Australia,,"Investment Specialist Support – Data Analysis. Experience working with financial data access/analytics & systems (such as Bloomberg, eVestment and Blackrock...",
Dairy Product Development | Formulation | R&D | Food Technol...,Driftwood Group,,"Master Data Analyst / Specification Engineer. If you do love a bit of dairy in your life, know your way around product development and the manufacture of...",
"Data Designer x 3/ Snr Business Analyst, Initial 6 month con...",Paxus,,"This specific stream focuses on data - mapping out data ownership, data structure and how to transition the data to the new owner....",
Senior Analyst,Bluefin Resources,,"Working with large data sets in SQL. Leveraging data to develop meaningful insights, recommendations and solutions....",$650 a day
Senior Business Analyst - Records Management,Profusion Group,,Strong understanding of data and application of data. A Senior Business Analyst is needed to help a new Records Management project get off the ground on a group...,$800 a week
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
HR Analyst & Reporting Specialist,Michael Page,,"Conduct data modelling, data analysis to identify and interpret key trends. Advanced Excel - manipulate data, formulas, pivot tables, V-Lookups....",
Treasury Analyst,Michael Page,,Analysis of complex data for a critical business portfolio to monitor its performance using all available reporting tools. Outstanding stakeholder engagement....,
HRIS APP Analyst,Charterhouse,,Ensure governance processes are in place for system security and the confidentiality of employee and user data....,
Commercial Analyst,Chandler Macleod,,"Oversee Inventory Master Data, including Product Costs. You will also be responsible for Manufactured Inventory Master Data, which involves accurate and timely...",
Operational Risk Analyst,HAYS,,"To be considered for this role, you will need experience in risk/compliance along with experience in data analytics and reporting....",
Customer Experience Business Analyst,Xpand Group,,"Strong knowledge of analysing data and providing insights. Demonstrated experience in a Customer focused, Business Analyst role....",$550 a day
Systems Analyst/ Application Support Analyst,SustainAbility Consulting,,"Understanding of best-practise in data governance frameworks and procedures. Be the first level technical support to the Investment System users, control the...",
BI Business Analyst,Peoplebank,,"3+ years Business Analysis experience within BI, Data Warehouse or Analytics solutions. Strong understanding of BI and Data Warehouse design concepts (SAP BO...",
Actaurian Analyst,Hudson,,3 open positions for Actuarial analysts have become available. An understanding of the disability sector and the nature of disability data would also be well...,
IT Business Analyst - Sydney,MTP Services,,MTP Services has an exciting opportunity for an experienced Business Analyst with a background in delivering data & analytics solutions and high level...,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
"FP&A Analyst, Sydney CBD, 12 month FTC, $65,000 + Super",Charterhouse,,"Experience in managing multiple data sources, systems and tools with large volumes of data. Basic knowledge of business intelligence and data visualisation....","$65,000 a year"
Finance Analyst,Michael Page,,Develop and prepare financial reports by generating and analysing data from financial systems. 6 month contract with Government Organization....,
Senior Business Risk Analyst - Clerk Grade 7/8 - 181509,Department of Education,,"Senior Business Risk Analyst - Clerk Grade 7/8 - 181509. The role is responsible for delivering business and data analysis, to support the systematic and...",
Technical Business Analyst,Peoplebank,,"As the Technical Business Analyst your role will be heavily delivery focused; Working in a hybrid agile/waterfall environment, you will be expected to produce...",$700 - $790 a day
"Supply Finance Analyst, Health - Contract",RB,,Ensure accuracy of JDE Data Entry and Batch Clearing. A fantastic opportunity is available for a commercial and Supply Finance Analyst to join our Finance team...,
Experienced Analyst – Professional Services Tech Risk Adviso...,Deloitte,,Experienced Analyst – Professional Services Tech Risk AdvisorWe are hiring in Sydney for:. We have designed these standards to provide our clients with a...,
Pricing Analyst,HAYS,,Pricing Analyst role in West Sydney. Analysis of internal and external data for analysis and reporting. An Australian owned company in West Sydney is looking...,
Pre / Post Sales Support Engineer,OwnBackup,,"Be an evangelist of the need to for enterprises to backup and own their SaaS application data. A great opportunity for a Support Engineer, Salesforce...",
